email,clean_email,label
political news t r u t h o u t uses it too justin mason wrote NUMBER NUMBER NUMBER NUMBER NUMBER NUMBER NUMBER NUMBER NUMBER NUMBER fwd_msg i m a bit surprised that any spams hit this one did somebody forward a spam that then went into a corpus my corpus is quite clean and i get spam hits yes it s being frequently forged already NUMBER NUMBER NUMBER NUMBER NUMBER NUMBER NUMBER NUMBER NUMBER NUMBER gappy_text gappy text in a non spam it must be a h e a d l i n e or something maybe just remove space from the list of gap characters for NUMBER NUMBER we could try to figure out which nonspams are hitting and improve the rule btw i subscribe to the media unspun newsletter and it and a few others regularly use that h e a d l i n e thing splitting it into NUMBER one that matches gappy text with punctuation chars one that matches spaces between the chars would probably help if anyone s bothered i d suggest filing a bug j this URL email is sponsored by osdn tired of that same old cell phone get a new here for free URL _______________________________________________ spamassassin devel mailing list spamassassin devel URL URL this URL email is sponsored by osdn tired of that same old cell phone get a new here for free URL _______________________________________________ spamassassin devel mailing list spamassassin devel URL URL ,political news r u h u uses justin mason wrote number number number number number number number number number number fwd_msg bit surprised spams hit one somebody forward spam went corpus corpus quite clean get spam hits yes frequently forged already number number number number number number number number number number gappy_text gappy text non spam must h e l n e something maybe remove space list gap characters number number could try figure nonspams hitting improve rule btw subscribe media unspun newsletter others regularly use h e l n e thing splitting number one matches gappy text punctuation chars one matches spaces chars would probably help anyone bothered suggest filing bug j url email sponsored osdn tired old cell phone get new free url _______________________________________________ spamassassin devel mailing list spamassassin devel url url url email sponsored osdn tired old cell phone get new free url _______________________________________________ spamassassin devel mailing list spamassassin devel url url,0.0
 luiz felipe ceglia said NUMBERfw usr bin spamassassin c etc mail spamassassin rules are you using exactly that with the line break or is it like this NUMBERfw usr bin spamassassin c etc mail spamassassin rules all on one line it should be the latter j this URL email is sponsored by osdn tired of that same old cell phone get a new here for free URL _______________________________________________ spamassassin talk mailing list spamassassin talk URL URL ,luiz felipe ceglia said numberfw usr bin spamassassin c etc mail spamassassin rules using exactly line break like numberfw usr bin spamassassin c etc mail spamassassin rules one line latter j url email sponsored osdn tired old cell phone get new free url _______________________________________________ spamassassin talk mailing list spamassassin talk url url,0.0
 brian r melcer said i ve got spamassassin installed and tested on macos x NUMBER NUMBER NUMBER although there are issues with spamd still so in addition to looking for new and different uses for sa i d like to hear from folks using it under macos x i just recently converted our sa setup to use amavisd into our postfix amavisd or amavisd new if the latter you don t need spamd running since amavisd new calls sa functions directly pgp fingerprint NUMBERaaNUMBER dcNUMBER cbNUMBER aeNUMBERf cNUMBER NUMBERbfNUMBER NUMBERabNUMBER NUMBERefNUMBER NUMBERaaNUMBER bcdf member leaf project http leaf sourceforge net aim mikeleone public key URL some days you re the pigeon some days you re the statue random thought this URL email is sponsored by osdn tired of that same old cell phone get a new here for free URL _______________________________________________ spamassassin talk mailing list spamassassin talk URL URL ,brian r melcer said got spamassassin installed tested macos x number number number although issues spamd still addition looking new different uses sa like hear folks using macos x recently converted sa setup use amavisd postfix amavisd amavisd new latter need spamd running since amavisd new calls sa functions directly pgp fingerprint numberaanumber dcnumber cbnumber aenumberf cnumber numberbfnumber numberabnumber numberefnumber numberaanumber bcdf member leaf project http leaf sourceforge net aim mikeleone public key url days pigeon days statue random thought url email sponsored osdn tired old cell phone get new free url _______________________________________________ spamassassin talk mailing list spamassassin talk url url,0.0
daniel quinlan quinlan pathname com wrote exactly except that i think you may be too optimistic about the reporting the timeframe and the accuracy that s another argument for a hll habeas licensee list which would be less inclusive than a test for the mark of for hil but more timely and accurate when an ip address is on the hll it could get a huge negative score bigger than the habeas mark alone sidney this URL email is sponsored by osdn tired of that same old cell phone get a new here for free URL _______________________________________________ spamassassin talk mailing list spamassassin talk URL URL ,daniel quinlan quinlan pathname com wrote exactly except think may optimistic reporting timeframe accuracy another argument hll habeas licensee list would less inclusive test mark hil timely accurate ip address hll could get huge negative score bigger habeas mark alone sidney url email sponsored osdn tired old cell phone get new free url _______________________________________________ spamassassin talk mailing list spamassassin talk url url,0.0
 craig URL said the ga run on the current corpus is yielding an average mean score for false positives of about NUMBER points which is higher than before there s some tweaking to be done yet rule elimination and such so that will likely fall but NUMBER might not be enough of a correction in many situations i will set the scores for the habeas stuff and the ironport stuff to be sensible given a estimated likeliness of compliance with habeas bonded sender rules and b score correction level needed to achieve purposes of those projects using the score ranges stuff and my aggressive anti fp evaluation code btw yielded an average fp of NUMBER NUMBER points with NUMBER NUMBER fps and NUMBER NUMBER overall accuracy but i notice you went back to the other method just pointing this out j this URL email is sponsored by osdn tired of that same old cell phone get a new here for free URL _______________________________________________ spamassassin talk mailing list spamassassin talk URL URL ,craig url said ga run current corpus yielding average mean score false positives number points higher tweaking done yet rule elimination likely fall number might enough correction many situations set scores habeas stuff ironport stuff sensible given estimated likeliness compliance habeas bonded sender rules b score correction level needed achieve purposes projects using score ranges stuff aggressive anti fp evaluation code btw yielded average fp number number points number number fps number number overall accuracy notice went back method pointing j url email sponsored osdn tired old cell phone get new free url _______________________________________________ spamassassin talk mailing list spamassassin talk url url,0.0
on mon NUMBER aug NUMBER the voices made bugzilla daemon URL write URL additional comments from br spamassassin URL NUMBER NUMBER NUMBER NUMBER NUMBER just because it s documented doesn t mean it s a good thing i work for an isp we provide spamassassin to our customers i got email today from a support tech saying that spamassassin t reports that a message is probably spam even when it s not and why is this and can we change it i thought about why it is and the only answer i could come up with was it was easier for the programmer that way that s an answer i guess but her point was that this is going to generate support calls and support calls cost us time and money why would a customer use spamassassin t without understanding what it does tony per scientiam ad libertatem through knowledge towards freedom genom kunskap mot frihet c NUMBER NUMBER tony URL perl e print _ _ for sort _ lynx dump URL this URL email is sponsored by osdn tired of that same old cell phone get a new here for free URL _______________________________________________ spamassassin devel mailing list spamassassin devel URL URL ,mon number aug number voices made bugzilla daemon url write url additional comments br spamassassin url number number number number number documented mean good thing work isp provide spamassassin customers got email today support tech saying spamassassin reports message probably spam even change thought answer could come easier programmer way answer guess point going generate support calls support calls cost us time money would customer use spamassassin without understanding tony per scientiam ad libertatem knowledge towards freedom genom kunskap mot frihet c number number tony url perl e print _ _ sort _ lynx dump url url email sponsored osdn tired old cell phone get new free url _______________________________________________ spamassassin devel mailing list spamassassin devel url url,0.0
on mon NUMBER aug NUMBER the voices made certaintytech write recently i have been receiving spam where both the from and to address are set to my address therefore getting thru due to awl any suggestions on this one i could turn off awl but it does have advantages btw i use a site wide awl use cron to remove your address from the awl daily tony per scientiam ad libertatem through knowledge towards freedom genom kunskap mot frihet c NUMBER NUMBER tony URL perl e print _ _ for sort _ lynx dump URL this URL email is sponsored by osdn tired of that same old cell phone get a new here for free URL _______________________________________________ spamassassin talk mailing list spamassassin talk URL URL ,mon number aug number voices made certaintytech write recently receiving spam address set address therefore getting thru due awl suggestions one could turn awl advantages btw use site wide awl use cron remove address awl daily tony per scientiam ad libertatem knowledge towards freedom genom kunskap mot frihet c number number tony url perl e print _ _ sort _ lynx dump url url email sponsored osdn tired old cell phone get new free url _______________________________________________ spamassassin talk mailing list spamassassin talk url url,0.0
hi does anyone have a collection of real world spam that i could use to test my setup this URL email is sponsored by osdn tired of that same old cell phone get a new here for free URL _______________________________________________ spamassassin talk mailing list spamassassin talk URL URL ,hi anyone collection real world spam could use test setup url email sponsored osdn tired old cell phone get new free url _______________________________________________ spamassassin talk mailing list spamassassin talk url url,0.0
update of cvsroot spamassassin spamassassin debian in directory usw pr cvsNUMBER tmp cvs servNUMBER debian modified files spamassassin readme debian log message removed p index spamassassin readme debian rcs file cvsroot spamassassin spamassassin debian spamassassin readme debian v retrieving revision NUMBER NUMBER retrieving revision NUMBER NUMBER diff b w u d rNUMBER NUMBER rNUMBER NUMBER spamassassin readme debian NUMBER jun NUMBER NUMBER NUMBER NUMBER NUMBER NUMBER NUMBER spamassassin readme debian NUMBER aug NUMBER NUMBER NUMBER NUMBER NUMBER NUMBER NUMBER NUMBER NUMBER NUMBER NUMBER you wish to use spamd the daemon version of spamassassin please edit etc default spamassassin spamc is equivalent to spamassassin p and you should use it instead if spamc is equivalent to spamassassin and you should use it instead if and only if you enabled spamd and you ve installed the spamc package to add rules change scores edit the template edit this URL email is sponsored by osdn tired of that same old cell phone get a new here for free URL _______________________________________________ spamassassin commits mailing list spamassassin commits URL URL ,update cvsroot spamassassin spamassassin debian directory usw pr cvsnumber tmp cvs servnumber debian modified files spamassassin readme debian log message removed p index spamassassin readme debian rcs file cvsroot spamassassin spamassassin debian spamassassin readme debian v retrieving revision number number retrieving revision number number diff b w u rnumber number rnumber number spamassassin readme debian number jun number number number number number number number spamassassin readme debian number aug number number number number number number number number number number number wish use spamd daemon version spamassassin please edit etc default spamassassin spamc equivalent spamassassin p use instead spamc equivalent spamassassin use instead enabled spamd installed spamc package add rules change scores edit template edit url email sponsored osdn tired old cell phone get new free url _______________________________________________ spamassassin commits mailing list spamassassin commits url url,0.0
 on tuesday august NUMBER NUMBER at NUMBER NUMBER am tony l svanstrom wrote where can i find it i was searching online without any luck you can t because there isn t one yet habeas is using a combination of copyright and trademark law to protect their sender warranties they hope to patent the system but they have not been issued a patent b this URL email is sponsored by osdn tired of that same old cell phone get a new here for free URL _______________________________________________ spamassassin talk mailing list spamassassin talk URL URL ,tuesday august number number number number tony l svanstrom wrote find searching online without luck one yet habeas using combination copyright trademark law protect sender warranties hope patent system issued patent b url email sponsored osdn tired old cell phone get new free url _______________________________________________ spamassassin talk mailing list spamassassin talk url url,0.0
on tue NUMBER aug NUMBER the voices made matt sergeant write i ve got NUMBERcNUMBER i think the current developer release though not the same as gold the only difference afaik is the path to a single helpfile which we don t use anyways right g tony ps i also have a problem with that stupid helpprogram crasching whenever i search for windows not sure if that s a feature or not per scientiam ad libertatem through knowledge towards freedom genom kunskap mot frihet c NUMBER NUMBER tony URL perl e print _ _ for sort _ lynx dump URL this URL email is sponsored by osdn tired of that same old cell phone get a new here for free URL _______________________________________________ spamassassin talk mailing list spamassassin talk URL URL ,tue number aug number voices made matt sergeant write got numbercnumber think current developer release though gold difference afaik path single helpfile use anyways right g tony ps also problem stupid helpprogram crasching whenever search windows sure feature per scientiam ad libertatem knowledge towards freedom genom kunskap mot frihet c number number tony url perl e print _ _ sort _ lynx dump url url email sponsored osdn tired old cell phone get new free url _______________________________________________ spamassassin talk mailing list spamassassin talk url url,0.0
jm URL justin mason writes sounds a lot like tmda to me filing date is july NUMBER NUMBER granted may NUMBER NUMBER tmdaers have you seen this before no but thanks for pointing it out i d presume tmda is prior art but still it could be troublesome yup tmda s core functionality was fully established before even the filing date anyone with experience in this area have a recommendation on whether this should be pursued or not ,jm url justin mason writes sounds lot like tmda filing date july number number granted may number number tmdaers seen thanks pointing presume tmda prior art still could troublesome yup tmda core functionality fully established even filing date anyone experience area recommendation whether pursued,0.0
jm URL justin mason writes actually i want to avoid that i ve already removed spamproxyd from the distro for NUMBER NUMBER here s why when they re in the distro we have to support them which is not necessarily a good thing when we didn t write them in the first place or when the coder in question may not want us to maintain them i would be in favor of creating new spamassassin cvs modules and bugzilla categories for other clients provided there is sufficient interest and a maintainer dan ,jm url justin mason writes actually want avoid already removed spamproxyd distro number number distro support necessarily good thing write first place coder question may want us maintain would favor creating new spamassassin cvs modules bugzilla categories clients provided sufficient interest maintainer dan,0.0
 i would be in favor of creating new spamassassin cvs modules and bugzilla categories for other clients provided there is sufficient interest and a maintainer yeah i d be with that as long as they have a maintainer however regarding cvs i d say many projects might find it easier to just sign up as a new proj with URL it might save them having to go through us not sure depends on what URL s procedures are like j ,would favor creating new spamassassin cvs modules bugzilla categories clients provided sufficient interest maintainer yeah long maintainer however regarding cvs say many projects might find easier sign new proj url might save go us sure depends url procedures like j,0.0
on wed aug NUMBER NUMBER at NUMBER NUMBER NUMBERam NUMBER justin mason wrote actually i think procmail supports this directly use dropprivs yes at the top of the etc procmailrc hey look at that dropprivs if set to yes procmail will drop all privileges it might have had suid or sgid this is only useful if you want to guarantee that the bottom half of the etc procmailrc file is executed on behalf of the recipient of course removing setuid gid bits on programs that don t need it is always a good idea a general rule of system administration don t give out permissions unless you absolutely need to randomly generated tagline the cardinal rule at our school is simple no shooting at teachers if you have to shoot a gun shoot it at a student or an administrator word smart ii from princeton review pub ,wed aug number number number number numberam number justin mason wrote actually think procmail supports directly use dropprivs yes top etc procmailrc hey look dropprivs set yes procmail drop privileges might suid sgid useful want guarantee bottom half etc procmailrc file executed behalf recipient course removing setuid gid bits programs need always good idea general rule system administration give permissions unless absolutely need randomly generated tagline cardinal rule school simple shooting teachers shoot gun shoot student administrator word smart ii princeton review pub,0.0
 begin pgp signed message hash shaNUMBER on tuesday NUMBER august NUMBER NUMBER NUMBER am justin mason wrote tony svanstrom on spamassassin talk noted this us patent URL tml pto search adv html r NUMBER f g l NUMBER d pgNUMBER sNUMBER spam p NUMBER os haiku rs spam method of anti spam abstract a method of anti spam is to set an optional trustcode or a trustlist or at least a trustweb based on online mail delivery at a recipient s e mail address a mail sender is compelled at the first time to deliver a mail by way of taking the way of visiting trustweb and sending online or enclosing the recipient s trustcode in the mail and sending in another way other than the mentioned after the sender s e mail address has been stored automatically in the recipient s trustlist the sender may send mails to the same recipient in whatever the ways feasible sounds a lot like tmda to me filing date is july NUMBER NUMBER granted may NUMBER NUMBER tmdaers have you seen this before i d presume tmda is prior art but still it could be troublesome i took a bit of time to review what is on the above url if i were a news editor the headline would be inventor from country that ignores patents and copyrights seeks patent for inventing the wheel robin lynn frank director of operations paradigm omega llc URL URL NUMBER all rights reserved no duplication dissemination permitted use of pgp gpg encrypted mail preferred no html attachments accepted fingerprint NUMBEReNUMBER NUMBERc NUMBERcc NUMBER dbNUMBERd dNUMBER NUMBERfNUMBER dNUMBERdNUMBER NUMBERea NUMBER key server URL begin pgp signature version gnupg vNUMBER NUMBER NUMBER gnu linux idNUMBERdbqeNUMBERbeckdNUMBERjxNUMBERfqnxqramtfakdmNUMBERbdsepbgNUMBERfbNUMBERoreNUMBERxusNUMBERjbNUMBERtNUMBERwcfbtcw pbxqxoNUMBERpeiNUMBERfNUMBERlijNUMBERgdNUMBER c pnjx end pgp signature ,begin pgp signed message hash shanumber tuesday number august number number number justin mason wrote tony svanstrom spamassassin talk noted us patent url tml pto search adv html r number f g l number pgnumber snumber spam p number os haiku rs spam method anti spam abstract method anti spam set optional trustcode trustlist least trustweb based online mail delivery recipient e mail address mail sender compelled first time deliver mail way taking way visiting trustweb sending online enclosing recipient trustcode mail sending another way mentioned sender e mail address stored automatically recipient trustlist sender may send mails recipient whatever ways feasible sounds lot like tmda filing date july number number granted may number number tmdaers seen presume tmda prior art still could troublesome took bit time review url news editor headline would inventor country ignores patents copyrights seeks patent inventing wheel robin lynn frank director operations paradigm omega llc url url number rights reserved duplication dissemination permitted use pgp gpg encrypted mail preferred html attachments accepted fingerprint numberenumber numberc numbercc number dbnumberd dnumber numberfnumber dnumberdnumber numberea number key server url begin pgp signature version gnupg vnumber number number gnu linux idnumberdbqenumberbeckdnumberjxnumberfqnxqramtfakdmnumberbdsepbgnumberfbnumberorenumberxusnumberjbnumbertnumberwcfbtcw pbxqxonumberpeinumberfnumberlijnumbergdnumber c pnjx end pgp signature,0.0
 from URL the first release of tmda in april NUMBER was essentially a rewrite of tms in python snip april NUMBER is earlier than july NUMBER NUMBER prior art from URL parent directory NUMBER aug NUMBER NUMBER NUMBER readme mdNUMBERsum NUMBER aug NUMBER NUMBER NUMBER NUMBERk tmda NUMBER NUMBER tgz NUMBER apr NUMBER NUMBER NUMBER NUMBERk tmda NUMBER NUMBER tgz NUMBER apr NUMBER NUMBER NUMBER NUMBERk tmda NUMBER NUMBER txt NUMBER apr NUMBER NUMBER NUMBER NUMBERk tmda NUMBER NUMBER tgz NUMBER apr NUMBER NUMBER NUMBER NUMBERk tmda NUMBER NUMBER txt NUMBER apr NUMBER NUMBER NUMBER NUMBERk tmda NUMBER NUMBER tgz NUMBER may NUMBER NUMBER NUMBER NUMBERk tmda NUMBER NUMBER txt NUMBER may NUMBER NUMBER NUMBER NUMBERk tmda NUMBER NUMBER tgz NUMBER may NUMBER NUMBER NUMBER NUMBERk tmda NUMBER NUMBER txt NUMBER may NUMBER NUMBER NUMBER NUMBERk tmda NUMBER NUMBER tgz NUMBER may NUMBER NUMBER NUMBER NUMBERk tmda NUMBER NUMBER txt NUMBER may NUMBER NUMBER NUMBER NUMBERk tmda NUMBER NUMBER tgz NUMBER may NUMBER NUMBER NUMBER NUMBERk tmda NUMBER NUMBER txt NUMBER may NUMBER NUMBER NUMBER NUMBERk tmda NUMBER NUMBER tgz NUMBER may NUMBER NUMBER NUMBER NUMBERk tmda NUMBER NUMBER txt NUMBER may NUMBER NUMBER NUMBER NUMBERk tmda NUMBER NUMBER tgz NUMBER jun NUMBER NUMBER NUMBER NUMBERk tmda NUMBER NUMBER txt NUMBER jun NUMBER NUMBER NUMBER NUMBERk tmda NUMBER NUMBER tgz NUMBER jun NUMBER NUMBER NUMBER NUMBERk tmda NUMBER NUMBER txt NUMBER jun NUMBER NUMBER NUMBER NUMBERk tmda was already at NUMBER NUMBER NUMBER days before filing for a patent original message from jason r mastaler jason exp NUMBER NUMBERfNUMBERbNUMBER mastaler com to justin mason yyyy spamassassin taint org cc spamassassin talk example sourceforge net tmda users tmda net sent tuesday august NUMBER NUMBER NUMBER NUMBER am subject satalk re patent on tmda like system jm URL justin mason writes sounds a lot like tmda to me filing date is july NUMBER NUMBER granted may NUMBER NUMBER tmdaers have you seen this before no but thanks for pointing it out i d presume tmda is prior art but still it could be troublesome yup tmda s core functionality was fully established before even the filing date anyone with experience in this area have a recommendation on whether this should be pursued or not this URL email is sponsored by osdn tired of that same old cell phone get a new here for free URL _______________________________________________ spamassassin talk mailing list spamassassin talk URL URL ,url first release tmda april number essentially rewrite tms python snip april number earlier july number number prior art url parent directory number aug number number number readme mdnumbersum number aug number number number numberk tmda number number tgz number apr number number number numberk tmda number number tgz number apr number number number numberk tmda number number txt number apr number number number numberk tmda number number tgz number apr number number number numberk tmda number number txt number apr number number number numberk tmda number number tgz number may number number number numberk tmda number number txt number may number number number numberk tmda number number tgz number may number number number numberk tmda number number txt number may number number number numberk tmda number number tgz number may number number number numberk tmda number number txt number may number number number numberk tmda number number tgz number may number number number numberk tmda number number txt number may number number number numberk tmda number number tgz number may number number number numberk tmda number number txt number may number number number numberk tmda number number tgz number jun number number number numberk tmda number number txt number jun number number number numberk tmda number number tgz number jun number number number numberk tmda number number txt number jun number number number numberk tmda already number number number days filing patent original message jason r mastaler jason exp number numberfnumberbnumber mastaler com justin mason yyyy spamassassin taint org cc spamassassin talk example sourceforge net tmda users tmda net sent tuesday august number number number number subject satalk patent tmda like system jm url justin mason writes sounds lot like tmda filing date july number number granted may number number tmdaers seen thanks pointing presume tmda prior art still could troublesome yup tmda core functionality fully established even filing date anyone experience area recommendation whether pursued url email sponsored osdn tired old cell phone get new free url _______________________________________________ spamassassin talk mailing list spamassassin talk url url,0.0
on tue NUMBER aug NUMBER the voices made jason r mastaler write jm URL justin mason writes sounds a lot like tmda to me filing date is july NUMBER NUMBER granted may NUMBER NUMBER tmdaers have you seen this before no but thanks for pointing it out i d presume tmda is prior art but still it could be troublesome yup tmda s core functionality was fully established before even the filing date anyone with experience in this area have a recommendation on whether this should be pursued or not if you think you can survive it please fight when i found that patent i found others that were just common sense things that any geek could implement with his script shell language of choice and it s time for someone to get the medias attention on what s going on basically this is the new wave of namenappers it used to be domainnames not it s all the basic general ideas they can think off find on the web that they re patenting tony per scientiam ad libertatem through knowledge towards freedom genom kunskap mot frihet c NUMBER NUMBER tony URL perl e print _ _ for sort _ lynx dump URL ,tue number aug number voices made jason r mastaler write jm url justin mason writes sounds lot like tmda filing date july number number granted may number number tmdaers seen thanks pointing presume tmda prior art still could troublesome yup tmda core functionality fully established even filing date anyone experience area recommendation whether pursued think survive please fight found patent found others common sense things geek could implement script shell language choice time someone get medias attention going basically new wave namenappers used domainnames basic general ideas think find web patenting tony per scientiam ad libertatem knowledge towards freedom genom kunskap mot frihet c number number tony url perl e print _ _ sort _ lynx dump url,0.0
on tuesday NUMBER august NUMBER NUMBER NUMBER cet leroy b wrote ignore can t this URL email is sponsored by jabber the world s fastest growing real time communications platform don t just im build it in URL _______________________________________________ spamassassin talk mailing list spamassassin talk URL URL ,tuesday number august number number number cet leroy b wrote ignore url email sponsored jabber world fastest growing real time communications platform im build url _______________________________________________ spamassassin talk mailing list spamassassin talk url url,0.0
 NUMBER hits here i also get a lot of them i think they re using the domain registry database to pull their victims addresses this URL email is sponsored by jabber the world s fastest growing real time communications platform don t just im build it in URL _______________________________________________ spamassassin talk mailing list spamassassin talk URL URL ,number hits also get lot think using domain registry database pull victims addresses url email sponsored jabber world fastest growing real time communications platform im build url _______________________________________________ spamassassin talk mailing list spamassassin talk url url,0.0
on wednesday NUMBER august NUMBER NUMBER NUMBER cet theo van dinter wrote on wed aug NUMBER NUMBER at NUMBER NUMBER NUMBERpm NUMBER malte s stretz wrote i get about NUMBER of these per week a google for trafficmagnet convinces me that they re worth their own rule NUMBER hits here i recently cleaned my spam corpus from them but these are my current results overall spam nonspam name NUMBER NUMBER NUMBER all messages NUMBER NUMBER NUMBER t_trafficmagnet i put it into cvs_rules_under_test let s see what the NUMBER NUMBER ga run thinks about it malte coding is art this URL email is sponsored by jabber the world s fastest growing real time communications platform don t just im build it in URL _______________________________________________ spamassassin talk mailing list spamassassin talk URL URL ,wednesday number august number number number cet theo van dinter wrote wed aug number number number number numberpm number malte stretz wrote get number per week google trafficmagnet convinces worth rule number hits recently cleaned spam corpus current results overall spam nonspam name number number number messages number number number t_trafficmagnet put cvs_rules_under_test let see number number ga run thinks malte coding art url email sponsored jabber world fastest growing real time communications platform im build url _______________________________________________ spamassassin talk mailing list spamassassin talk url url,0.0
 steve thomas sthomas apexvoice com NUMBER NUMBER NUMBERtNUMBER NUMBER NUMBER i also get a lot of them i think they re using the domain registry database to pull their victims addresses along with the usual webmaster and probably a dash of web harvesting on the side from the ones i have seen a recent conversation in two lines me okay trafficmagnet is being access mapped off now junior admin catching up on email after conference thank god jeremy mates URL openpgp NUMBERxNUMBERcNUMBERdNUMBER NUMBER NUMBERdNUMBER ffNUMBER NUMBERbb NUMBERfbf NUMBERaaNUMBER aNUMBER NUMBERfNUMBER NUMBERcNUMBER dNUMBER this URL email is sponsored by jabber the world s fastest growing real time communications platform don t just im build it in URL _______________________________________________ spamassassin talk mailing list spamassassin talk URL URL ,steve thomas sthomas apexvoice com number number numbertnumber number number also get lot think using domain registry database pull victims addresses along usual webmaster probably dash web harvesting side ones seen recent conversation two lines okay trafficmagnet access mapped junior admin catching email conference thank god jeremy mates url openpgp numberxnumbercnumberdnumber number numberdnumber ffnumber numberbb numberfbf numberaanumber anumber numberfnumber numbercnumber dnumber url email sponsored jabber world fastest growing real time communications platform im build url _______________________________________________ spamassassin talk mailing list spamassassin talk url url,0.0
on wednesday NUMBER august NUMBER NUMBER NUMBER cet steve thomas wrote NUMBER hits here i also get a lot of them i think they re using the domain registry database to pull their victims addresses they are crawling through the pages and send their offers to all addresses they find theo won t every receive any offers as he doesn t publish his address there malte coding is art this URL email is sponsored by jabber the world s fastest growing real time communications platform don t just im build it in URL _______________________________________________ spamassassin talk mailing list spamassassin talk URL URL ,wednesday number august number number number cet steve thomas wrote number hits also get lot think using domain registry database pull victims addresses crawling pages send offers addresses find theo every receive offers publish address malte coding art url email sponsored jabber world fastest growing real time communications platform im build url _______________________________________________ spamassassin talk mailing list spamassassin talk url url,0.0
 URL additional comments from daniel URL NUMBER NUMBER NUMBER NUMBER NUMBER NUMBER usage of p just like br ie without p which is obsolete not sure whether some mailers still produce such broken html NUMBER tag argument values sometimes enclosed in sometimes not NUMBER colour args without in front of hex rgb code NUMBER colour args with non NUMBER digit rgb code typo NUMBER onmouseover et al in nonconsistent case throughout the document mind those are just ideas i m pretty sure some or even most of them are not working in practice but they might be worth checking out you are receiving this mail because you are on the cc list for the bug or are watching someone who is this URL email is sponsored by jabber the world s fastest growing real time communications platform don t just im build it in URL _______________________________________________ spamassassin devel mailing list spamassassin devel URL URL ,url additional comments daniel url number number number number number number usage p like br ie without p obsolete sure whether mailers still produce broken html number tag argument values sometimes enclosed sometimes number colour args without front hex rgb code number colour args non number digit rgb code typo number onmouseover et al nonconsistent case throughout document mind ideas pretty sure even working practice might worth checking receiving mail cc list bug watching someone url email sponsored jabber world fastest growing real time communications platform im build url _______________________________________________ spamassassin devel mailing list spamassassin devel url url,0.0
update of cvsroot spamassassin spamassassin masses in directory usw pr cvsNUMBER tmp cvs servNUMBER masses removed files tag bNUMBER_NUMBER_NUMBER evolve cxx log message removed old evolver evolve cxx deleted this URL email is sponsored by jabber the world s fastest growing real time communications platform don t just im build it in URL _______________________________________________ spamassassin commits mailing list spamassassin commits URL URL ,update cvsroot spamassassin spamassassin masses directory usw pr cvsnumber tmp cvs servnumber masses removed files tag bnumber_number_number evolve cxx log message removed old evolver evolve cxx deleted url email sponsored jabber world fastest growing real time communications platform im build url _______________________________________________ spamassassin commits mailing list spamassassin commits url url,0.0
update of cvsroot spamassassin spamassassin in directory usw pr cvsNUMBER tmp cvs servNUMBER modified files tag bNUMBER_NUMBER_NUMBER manifest log message removed old evolver index manifest rcs file cvsroot spamassassin spamassassin manifest v retrieving revision NUMBER NUMBER NUMBER NUMBER retrieving revision NUMBER NUMBER NUMBER NUMBER diff b w u d rNUMBER NUMBER NUMBER NUMBER rNUMBER NUMBER NUMBER NUMBER manifest NUMBER aug NUMBER NUMBER NUMBER NUMBER NUMBER NUMBER NUMBER NUMBER NUMBER manifest NUMBER aug NUMBER NUMBER NUMBER NUMBER NUMBER NUMBER NUMBER NUMBER NUMBER NUMBER NUMBER NUMBER NUMBER masses corpus_policy masses corpus_submit masses craig evolve c masses evolve cxx masses freqdiff masses hit frequencies masses lib mail archiveiterator pm this URL email is sponsored by jabber the world s fastest growing real time communications platform don t just im build it in URL _______________________________________________ spamassassin commits mailing list spamassassin commits URL URL ,update cvsroot spamassassin spamassassin directory usw pr cvsnumber tmp cvs servnumber modified files tag bnumber_number_number manifest log message removed old evolver index manifest rcs file cvsroot spamassassin spamassassin manifest v retrieving revision number number number number retrieving revision number number number number diff b w u rnumber number number number rnumber number number number manifest number aug number number number number number number number number number manifest number aug number number number number number number number number number number number number number masses corpus_policy masses corpus_submit masses craig evolve c masses evolve cxx masses freqdiff masses hit frequencies masses lib mail archiveiterator pm url email sponsored jabber world fastest growing real time communications platform im build url _______________________________________________ spamassassin commits mailing list spamassassin commits url url,0.0
 well if you re talking about epiphany which is in january then yes it is NUMBER months some people do celebrate christmas on january NUMBERth or even the NUMBERth but i am certain that what you are thinking is the correct thought please don t flame me just trying to be humerous matt kettler said on an unrelated but similarly amusing note a spam i received and was tagged by sa today began with i bet you haven t even realized that christmas is just NUMBER months away did you strangely no i wasn t aware that christmas was NUMBER months away here in the us christmas is a bit less than NUMBER months away where exactly is the international month line anyway i ve never seen the NUMBER timezone before but i bet it qualifies as invalid_date_tz_absurd this URL email is sponsored by jabber the world s fastest growing real time communications platform don t just im build it in URL _______________________________________________ spamassassin talk mailing list spamassassin talk URL URL this URL email is sponsored by jabber the world s fastest growing real time communications platform don t just im build it in URL _______________________________________________ spamassassin talk mailing list spamassassin talk URL URL ,well talking epiphany january yes number months people celebrate christmas january numberth even numberth certain thinking correct thought please flame trying humerous matt kettler said unrelated similarly amusing note spam received tagged sa today began bet even realized christmas number months away strangely aware christmas number months away us christmas bit less number months away exactly international month line anyway never seen number timezone bet qualifies invalid_date_tz_absurd url email sponsored jabber world fastest growing real time communications platform im build url _______________________________________________ spamassassin talk mailing list spamassassin talk url url url email sponsored jabber world fastest growing real time communications platform im build url _______________________________________________ spamassassin talk mailing list spamassassin talk url url,0.0
